"gene"	"entrez"	"MCF7"	"VCAP"	"MCF7_s"	"X22RV1"	"LNCAP_s"	"DU145"	"LNCAP_g"	"PC3"
"ZNF566"	84924	0.1386258	0.02312076	-0.03147659	-0.01122537	-0.08788276	-0.12641989	0.226343850162	0.367679549344
"ZNF567"	163081	-0.05090935	0.23662927	-0.21335238	-0.09893418	0.01572744	-0.19894091	-0.226124207452	-0.117082150227
"ZNF568"	374900	0.05454417	0.0287547	-0.265425129	0.16717898	-0.007554582	-0.159996869	0.0393614924817	0.129894326401
"ZNF569"	148266	-0.06115257	0.02109423	0.10626819	0.16160374	-0.03076408	-0.25915534	-0.454383010791	-0.555831903097
"ZNF57"	126295	0.05369442	-0.09261132	0.13726595	0.0620355	-0.07810481	-0.01009922	-0.365591772814	0.0350391961814
"ZNF570"	148268	0.003781749	0.214949024	-0.14626299	0.05207401	0.10745537	-0.1805125	0.254694882151	0.789982852148
"ZNF571"	51276	-0.04312537	0.008965098	-0.1819873927	-0.0008878687	-0.0743353673	-0.1053618366	-0.0866751936647	-0.103121922579
"ZNF572"	137209	0.1026631	0.1525177	0.06169821	0.04051487	0.01839809	-0.13888599	0.430549219947	0.685827815165
"ZNF573"	126231	0.32578742	0.09950599	-0.16608235	0.07787025	-0.09896271	-0.1846962	0.0962165181549	0.315804533158
"ZNF574"	64763	-1.1662459	-0.7653004	-0.8440431	-0.6815888	-0.9234798	-0.987059	-1.28462090863	-0.923414348816
"ZNF575"	284346	0.1133444	0.1344569	-0.25093618	-0.03111517	-0.14983673	-0.27174352	-0.361683803644	-0.247583804898
"ZNF576"	79177	0.1288109	0.1450925	-0.25714582	-0.29505077	-0.04743297	-0.26243406	-0.133998150658	0.0170236317671
"ZNF577"	84765	-0.4649014	-0.4317496	-0.29263213	0.07440072	-0.05824661	-0.1312101	0.162721440856	-0.0190933042828
"ZNF578"	147660	0.06783065	0.03511737	0.02121661	-0.22371694	-0.22917663	-0.14453704	-0.295694130598	0.274107919514
"ZNF579"	163033	-0.172735	-0.4333427	-0.093785229	-0.097012326	0.036012959	0.006283806	0.146591468736	0.919221318141
"ZNF580"	51157	-0.2169054	-0.3014616	0.11560943	0.06833595	0.05055104	0.08135668	-0.333588458258	-0.137079275415
"ZNF581"	51545	-0.401856	0.06486952	-0.10066284	0.23905886	0.05760629	-0.02360391	-0.102191987211	0.395229065197
"ZNF582"	147948	0.336004	0.2892167	0.05264745	0.30352188	0.024891	0.07764172	0.232504153258	0.617454648908
"ZNF583"	147949	-0.1855229	0.07082093	0.2094923	0.1447309	0.040683	0.0592451	0.296352822665	0.207852323949
"ZNF584"	201514	0.03201632	0.02984492	0.033772668	-0.002772449	0.193058558	0.094752377	-0.560735506829	-0.554525917948
"ZNF585A"	199704	-0.05356447	0.10632195	0.03038555	-0.0315511	-0.05930231	-0.08167937	-0.322452110451	-0.429414337764
"ZNF585B"	92285	0.2692114	0.1422889	-0.02278053	-0.11844335	-0.17927317	-0.07557631	-0.0833563087444	-0.101732828668
"ZNF586"	54807	0.06166759	-0.09444829	-0.013981567	0.052165053	0.009541205	0.011974953	0.146796349037	0.282250505994
"ZNF587B"	100293516	0.0335727	0.02078206	0.2299243	0.2219736	0.1131381	0.3477504	-0.299277559107	-0.270270912314
"ZNF589"	51385	-0.16089873	0.02024352	0.189543883	0.205952639	-0.009074753	0.030350213	-0.0125254598144	0.0240031334346
"ZNF592"	9640	0.5170011	-0.1899475	-0.0177552615	-0.4460629392	-0.2177771219	0.0003922714	-0.00747650671679	-0.287602791455
"ZNF593"	51042	-0.06395436	-0.59395286	-0.4375723	-0.5132859	-0.9441811	-0.7005897	-0.364230966731	0.174368526636
"ZNF594"	84622	0.062601	-0.05553853	0.179394923	0.182924607	-0.033539746	-0.003384214	0.39385929982	0.445054049461
"ZNF595"	152687	0.1516789	0.1871071	0.7510095	0.7345149	0.7670065	0.8532786	-0.659305648561	-0.226440810987
"ZNF596"	169270	0.08572174	0.19773763	0.09494044	0.1111378	-0.03203377	0.10504262	-0.102732039843	0.0269463535992
"ZNF597"	146434	0.2273582	-0.2465697	-0.03939697	-0.13072607	0.06184813	0.17284519	0.133496255199	0.433817740294
"ZNF599"	148103	-0.2594101	-0.1649802	-0.0736918	-0.01824348	-0.01201954	-0.0284471	-0.299234763953	-0.0742825984634
"ZNF600"	162966	0.2341223	-0.1951608	-0.11496608	-0.2949293	-0.02678777	-0.10870887	0.0532764651683	0.321881241894
"ZNF605"	100289635	-0.02927086	-0.03567487	0.01997902	-0.01825499	-0.07173342	-0.08549115	-0.00807840148085	-0.203660718438
"ZNF606"	80095	-0.4387797	-0.5540842	0.04587712	0.09710658	-0.00259288	0.02234812	-0.0113377035389	0.110237066927
"ZNF607"	84775	-0.4065897	0.1828726	-0.11218692	0.07509774	0.04050775	-0.10539375	0.227783980394	0.561450250728
"ZNF608"	57507	0.05970904	0.14644911	-0.14098767	-0.04282103	-0.29102548	-0.24078232	0.0593881257615	-0.162208661187
"ZNF609"	23060	-0.08773889	0.10559794	0.3955211	0.4166435	0.1571149	0.1610791	-0.215845526342	-0.389093467598
"ZNF610"	162963	0.04789313	0.11691418	0.2329131	0.1984893	0.2833041	0.1617108	-0.0125051900301	-0.195407905545
"ZNF611"	81856	0.9941607	0.795176	-0.31583503	-0.15962285	0.01531669	-0.02969075	-0.132903694084	-0.294927084972
"ZNF613"	79898	-0.1814183	-0.2505106	-0.0305136	0.13669678	0.21147128	0.04684785	-0.16703173278	-0.257800294563
"ZNF614"	80110	0.06384703	0.19478877	-0.05634762	0.08615732	0.03902759	-0.05101378	0.0236690511855	-0.0381451201128
"ZNF615"	284370	0.05387619	-0.07433505	0.05663369	0.08126779	0.20128516	0.19033334	0.142168275509	0.389105598901
"ZNF616"	90317	-0.28436894	0.02888162	-0.16570078	0.06468046	-0.03516555	0.02071425	-0.358711051925	-0.470995309695
"ZNF618"	114991	0.02973189	-0.10499854	-0.225710912	-0.085629535	-0.077282724	-0.003249495	0.295680398883	-0.125735660397
"ZNF619"	285267	0.06599268	-0.03076787	0.08781652	-0.13181714	-0.09161072	-0.11304879	-0.392142385657	-0.349663204331
"ZNF620"	253639	-0.08975758	0.06455797	0.2438067	0.5119963	0.17388128	-0.04222085	-0.0380045224211	0.329390885305
"ZNF621"	285268	-0.2115353	0.2963095	0.11666814	0.01194658	0.14781149	0.10657959	0.294427607281	0.385279097946
"ZNF622"	90441	-0.2380696	-0.4076177	-0.2254683	-0.2333968	-0.5043821	-0.3216904	-0.5079189762	-0.521482281529
"ZNF623"	9831	0.271318	0.119025	0.1660615	0.18255727	-0.14565662	-0.04999395	0.0187867572571	0.229808900607
"ZNF624"	57547	0.14637162	-0.04511256	0.2445816	0.513527	0.17903	0.2682262	0.294405151976	0.266886057267
"ZNF625"	90589	-0.3749746	-0.5298045	-0.30697835	0.23821499	-0.01704238	0.03377396	0.364235798896	0.624876061748
"ZNF626"	199777	0.3975805	0.2929432	-0.214430682	-0.241010484	-0.007738558	-0.346148036	-0.121414010219	-0.808263973649
"ZNF627"	199692	-0.3156594	-0.1616871	-0.12042211	0.18945544	-0.03870941	0.10427438	0.366188564976	0.636126094036
"ZNF628"	89887	-0.07724624	-0.23969742	-0.03053294	-0.20272672	-0.0444168	-0.07661413	-0.709977011802	-0.761373111145
"ZNF629"	23361	0.0606089	-0.8545539	-0.0207755	0.1037695	-0.1433039	-0.2826327	0.0362657318405	-0.0955698308104
"ZNF630"	57232	-0.01738167	0.05207501	0.16440458	-0.22408494	0.08764688	0.15480788	0.255870966913	0.00753827038478
"ZNF638"	27332	-0.5589469	-0.0338197	-0.2037227	-0.435641	-0.172514	-0.2104261	-0.432158694585	-0.295634183331
"ZNF639"	51193	-0.362227	-0.2115295	-0.02648308	-0.06383598	-0.01630444	0.11399714	0.105153570605	0.163691999675
"ZNF641"	121274	0.01025397	0.11353612	0.0605599	-0.1399166	-0.1763991	-0.1795465	0.139695796164	0.513030785338
"ZNF644"	84146	-0.02574578	-0.60388263	-0.4240604	-0.5598487	-0.1295408	-0.2559124	-0.348354312727	-0.53622723908
"ZNF646"	9726	-0.2141022	-0.1583665	-0.34300741	0.03923375	-0.0867604	-0.31659996	0.0220702222141	-0.394083522808
"ZNF648"	127665	-0.002515268	-0.088530793	-0.3890348	-0.492111	-0.2333967	-0.1999291	-0.236914703889	-0.597315999216
"ZNF649"	65251	-0.256116	-0.3401616	0.008932433	0.191184684	0.246334347	0.218493404	-0.204041521088	-0.170721709071
"ZNF652"	22834	-0.6219546	-0.1422545	0.01604718	0.16699059	0.04438552	0.09131142	-0.0746862085594	-0.331818122851
"ZNF653"	115950	-0.238511	-0.4675765	-0.2909859	0.06404345	-0.23986973	0.12516156	-0.249597556401	-0.448010021918
"ZNF654"	55279	-0.3926091	0.3155635	0.127288365	0.003622952	-0.108740934	-0.002385384	-0.135130818144	-0.338880523951
"ZNF655"	79027	-0.1151448	-0.2099178	-0.09869628	-0.14999482	-0.03393467	-0.0143665	0.0485590204488	-0.0351004182463
"ZNF658"	26149	-0.1456177	-0.2815744	-0.1624361	-0.5131087	-0.2676406	-0.5233622	-0.420857480027	-0.571408959135
"ZNF660"	285349	0.2605632	0.2437861	0.4676353	0.2253433	0.1526103	0.243887	0.138180076655	0.194329778825
"ZNF662"	389114	-0.01488796	-0.23885044	0.03967627	0.11661438	-0.17751427	-0.12036545	0.452448631849	0.589730575239
"ZNF664"	144348	0.003364824	0.111861505	-0.31566941	0.31279864	-0.04729561	-0.07971304	0.30077694458	0.38500354715
"ZNF665"	79788	-0.1040506	-0.1227472	-0.04659635	-0.20504235	0.0770449	0.03967526	-0.705453419789	-1.34791434377
"ZNF667"	63934	0.2008497	-0.2254933	-0.03746107	0.26975584	0.19970261	0.15826109	-0.215376331373	-0.337496199525
"ZNF668"	79759	-0.08828957	-0.49351689	-0.5917652	-0.3507548	-0.1984707	-0.2376168	0.286048869876	0.865359144263
"ZNF669"	79862	0.1894453	0.3355675	-0.0855999	0.04326083	0.01244111	0.01859975	0.200192870462	0.455753533027
"ZNF670"	93474	0.2997846	0.1980661	0.19415899	0.10150605	0.07615054	0.12101782	0.224164998261	0.186990079598
"ZNF671"	79891	0.2045974	-0.1127373	-0.23584058	0.08972484	0.02678959	0.03701847	0.0514200210017	0.0695287710767
"ZNF672"	79894	0.11190437	-0.02316138	0.15521492	-0.04287573	0.01393971	0.02999814	-0.305418118088	-0.42777644731
"ZNF674"	641339	-0.7050004	-1.0490149	0.15284667	-0.10730211	0.04073811	0.11232751	0.299822563692	0.393536447038
"ZNF675"	171392	-0.0532122	-0.0722707	-0.1787584	-0.3440424	-0.1872455	-0.1386133	0.263093323478	0.693866058062
"ZNF676"	163223	-0.6551227	-0.6098391	-0.3021501	-0.2647195	-0.2055026	-0.1693335	-0.486487299151	-0.233515713614
"ZNF677"	342926	0.2358856	0.0902772	-0.07591328	-0.1867614	-0.09416471	-0.0863306	0.305540846472	0.463647989946
"ZNF679"	168417	-0.6775794	-0.1020707	0.1637531	0.2668421	0.146751	0.2772763	0.158148643764	0.796014047026
"ZNF680"	340252	0.033699	-0.1969859	-0.08335182	-0.43892737	-0.18116838	-0.18562698	0.0740525449416	0.238613642095
"ZNF681"	148213	-0.03783013	-0.18105767	-0.3754294	-0.3709715	-0.4115332	-0.4275914	0.215196552942	0.156384280116
"ZNF682"	91120	-0.5029436	0.04985133	0.04418032	0.20602808	0.04452795	0.02020666	-0.165107784083	-0.283511385223
"ZNF683"	257101	-0.09018941	-0.19786875	0.009216297	-0.081640516	-0.086525366	-0.118849262	-0.162201053914	-0.23449898709
"ZNF684"	127396	-0.09611001	-0.17799831	0.13080189	-0.0977557	-0.15320861	-0.02566922	-0.440643634543	-0.589586175428
"ZNF687"	57592	-0.7787546	-0.684349	-0.2703653	-0.4009243	-0.2226955	-0.321312	-0.400691200219	-0.223713832299
"ZNF688"	146542	-0.804617	-0.5698446	-0.1792755	-0.1710686	-0.1496329	-0.3036155	0.102733642049	0.316109114756
"ZNF689"	115509	0.12667939	-0.06345896	-0.6102196	-0.42802	-0.4929815	-0.4778212	-0.306125372957	-0.619318137726
"ZNF69"	7620	-0.3350634	-0.4931383	-0.4853091	-0.2257836	-0.2678532	-0.248	-0.0451102306472	0.326891969183
"ZNF691"	51058	-0.4302734	-0.1728482	-0.11866021	0.01857134	0.03522115	0.07046676	-0.019288260272	0.0831095470184
"ZNF692"	55657	-0.19092967	0.08171994	0.25304641	-0.25841724	-0.01925693	-0.0399042	0.0606700372791	0.25328260268
"ZNF695"	57116	-0.1600895	-0.1000129	0.01095303	-0.17213514	-0.28167686	-0.24503144	0.0696051280961	0.11299278794
"ZNF696"	79943	-0.09250825	-0.5870528	0.273657202	0.351587962	0.002145331	-0.008167409	-0.374696393861	-0.0482826462604
"ZNF697"	90874	-0.16185298	-0.03019722	-0.10536886	-0.05653308	-0.11711275	-0.09266363	-0.212399505121	0.00649529648306
"ZNF699"	374879	-0.2221932	-0.1444001	0.06044398	0.15747632	-0.17206446	0.07287874	-0.112854228546	-0.0683448325015
"ZNF7"	7553	0.2214341	0.1039144	0.09262369	0.18020799	0.1208809	0.16474689	-0.159671151059	-0.80784361321
"ZNF70"	7621	0.07395377	-0.01370748	0.02189055	-0.01290129	-0.11327481	-0.31358145	-0.258160211282	-0.569520685752
"ZNF700"	90592	-0.09930478	-0.10489627	-0.2950845977	-0.2401870361	0.0003033766	-0.1644062338	0.310451984112	0.192173227771
"ZNF701"	55762	-0.3589002	-0.2868746	0.0481322	0.20473551	0.02513503	0.03859555	-0.257503512034	-0.451384032033
"ZNF703"	80139	-0.1997593	-0.1340482	0.03661381	-0.16851046	-0.12751995	0.02235083	0.00979049886007	-0.270750289616
"ZNF704"	619279	0.1239857	-0.2332631	0.12982883	0.0809787	0.03644463	0.06403395	0.589098018689	0.60418211741
"ZNF705A"	440077	-0.119115	-0.1438297	0.262998	0.2778007	0.2436943	0.2954851	0.616905441	1.21130451713
"ZNF705B"	100132396	-0.3963711	-0.3643615	0.6862322	0.7210663	0.6095067	0.7118572	0.135463869791	0.409101868343
"ZNF705G"	100131980	0.01244891	0.11541379	0.4267114	0.4995931	0.3049815	0.4414521	-0.510471796441	-0.869322192654
"ZNF706"	51123	-0.0482288	0.01042027	-0.26578407	-0.04521549	-0.2190113	-0.14773887	0.0803267845784	0.64203858809
"ZNF707"	286075	0.1312051	0.2907789	-0.04544242	0.02907489	-0.21157833	-0.19654231	0.16546563371	0.711922504034
"ZNF708"	7562	-0.1865894	-0.0545609	-0.37523897	0.10888922	-0.08964013	0.02402397	0.168787601826	0.527426654018
"ZNF709"	163051	0.1652456	0.04397839	0.294241715	0.001932618	0.107109074	0.213686735	0.307643381583	0.0223397130263
"ZNF71"	58491	-0.007411752	-0.362692615	0.394851	0.3707216	0.3653984	0.3418285	0.0537158932414	0.214592186986
"ZNF710"	374655	-0.1136752	0.0725818	0.27255118	0.22964144	0.01259729	0.15130029	-0.155723374619	0.10739395653
"ZNF711"	7552	0.08953008	0.11601858	-0.09279851	0.13255238	0.10828883	-0.01662335	0.614423703324	1.02453584294
"ZNF713"	349075	-0.01472481	0.1456778	0.301331424	0.03348628	-0.001518189	0.08651329	-0.0621048094924	-0.325594275268
"ZNF714"	148206	-0.4000205	-0.1765025	-0.0298636593	-0.1093402506	-0.0983362164	0.0003511081	0.118330844322	0.364595929224
"ZNF716"	441234	-0.39182503	0.01112649	0.22193212	0.16113791	0.09732593	0.28905235	0.351027909163	0.672223422094
"ZNF720"	124411	-1.195536	-1.861577	-0.591416	-0.2158265	-0.1372544	-0.2263018	0.151833172026	0.586308811848
"ZNF721"	170960	0.18341311	0.07477637	0.05829941	0.36861996	0.24881793	0.23365162	-0.689491976896	-1.29283901921
"ZNF726"	730087	-0.005253339	0.107576122	-0.52599009	-0.36591612	0.09699269	-0.01765938	-0.0362760052709	-0.165127075561
"ZNF727"	442319	-0.1084742	0.1439001	-0.2284272	-0.5820204	-0.3703128	-0.3456413	0.321026380844	0.411060246403
"ZNF728"	388523	-0.4968659	-0.7427245	-0.1125533	0.1218313	0.1542513	0.1546837	-0.0730229064484	0.0390034138893
"ZNF729"	100287226	0.1789775	0.367818	-0.27327676	0.07596209	-0.19140103	0.03143088	-0.148961006444	-0.303833648136
"ZNF730"	100129543	-0.1236626	-0.1310694	-0.3355224	-0.4815223	-0.6895132	-0.7485499	0.0513642759407	0.131382491134
"ZNF732"	654254	-0.29553648	0.08164934	-0.2518707	-0.3482752	-0.1896245	-0.1128052	-0.300073518024	0.109145758108
"ZNF736"	728927	-0.3675799	0.1626512	0.05043411	-0.10370964	-0.08788651	-0.28445635	0.0694851387672	0.650385225356
"ZNF737"	100129842	0.02231187	-0.41491579	0.17313345	0.02063127	0.14519869	0.27503471	-0.188245610518	-0.162391695317
"ZNF74"	7625	-0.1745552	-0.3985854	-0.10684635	0.05508007	0.08749054	-0.17844307	0.191727547761	0.223848564723
"ZNF740"	283337	-0.03058023	-0.01582365	0.314579617	0.124103852	0.185851381	-0.005557843	0.237316455204	0.614936679352
"ZNF746"	155061	0.09151352	-0.01478845	0.17476346	0.08910575	0.18382154	0.18560792	0.294837370483	0.750391391446
"ZNF747"	65988	-0.5246785	-0.113545	-0.3221291	-0.1290896	-0.1094521	-0.2701259	-0.0779087938432	-0.681993721418
"ZNF749"	388567	0.2566625	-0.1598991	0.1571009	0.3777086	0.3010958	0.2859259	0.0712162975539	-0.125035604978
"ZNF750"	79755	-0.3399151	-0.1214514	-0.0911933	0.06759855	-0.16261758	-0.10483655	0.590578316032	0.767396426895
"ZNF75A"	7627	0.06481277	-0.25804642	0.15893886	0.08185032	0.04333595	-0.18520109	0.118368918552	0.33428362073
"ZNF75D"	7626	-0.121331134	-0.003035657	0.36481786	0.14031053	0.12278661	0.06498104	0.368470624014	0.719465743309
"ZNF76"	7629	-0.17063498	-0.04324893	0.01017351	0.05066265	0.06203845	-0.03753198	-0.0423322161135	-0.548090656386
"ZNF763"	284390	-0.7137066	-1.0244895	-0.6559885	-0.3400269	-0.3421672	-0.3151788	0.0705408476444	0.0351759947739
"ZNF764"	92595	-0.00945545	-0.1993863	0.36910826	0.29300746	0.30310377	0.06304542	0.224179928282	0.0383596118528
"ZNF765"	91661	-0.2408116	0.0799701	0.03070091	0.04263549	-0.00127066	-0.09001128	-0.219057133468	0.190053514911
"ZNF766"	90321	-0.17959878	0.04452559	0.08138977	0.07806419	0.11630447	0.01908657	-0.149665042266	-0.0497796965783
"ZNF768"	79724	-0.01326069	0.01521904	-0.06943099	-0.20039064	-0.08154308	-0.13458242	0.554127255836	1.15673082628
"ZNF77"	58492	-0.1870448	-0.1496099	0.03751025	0.25585461	0.08515975	0.08537637	0.0825183135192	0.289786804622
"ZNF770"	54989	0.03729725	0.11207401	-0.009037136	0.139475278	0.107959897	-0.011600792	0.256839483562	-0.00785906752435
"ZNF771"	51333	-0.3478626	-0.1562581	-0.218338	-0.258734	-0.1836604	-0.2880097	-0.320306674396	-1.0978106571
"ZNF772"	400720	0.1173306	0.1693637	0.092576955	0.131915253	0.001042564	0.15832176	0.347539707532	0.543869809135
"ZNF773"	374928	0.1415515	-0.1734702	0.03970115	-0.03819327	-0.05940049	0.04319187	-0.134022049156	-0.0803727440138
"ZNF774"	342132	0.10113287	0.01819743	0.12028904	0.1603717	0.1252602	0.07366246	-0.310947698483	-0.279902295888
"ZNF775"	285971	-0.229491	-0.3800146	0.12143144	0.14678086	-0.06067533	-0.04364605	0.364949930532	0.0814584511569
"ZNF776"	284309	0.05766931	-0.1735713	-0.02082891	0.153521	0.15646457	0.26251046	-0.233548600337	-0.606664503809
"ZNF777"	27153	0.1674343	-0.3170326	0.04903133	0.10325744	-0.06217728	0.02368256	-0.201066179784	-0.26106520825
"ZNF778"	197320	-0.1222745	-0.3341777	0.40936873	-0.08319245	0.06637683	0.11575021	-0.628341849903	-0.876734504592
"ZNF780A"	284323	0.4683211	0.07861202	-0.2097476	-0.5182655	-0.3452729	-0.4939613	0.319924207602	0.578307806508
"ZNF780B"	163131	-0.2539593	-0.1794056	-0.8186921	-0.9162719	-0.4189323	-0.6707261	0.101354852019	0.111698960833
"ZNF781"	163115	0.090575298	-0.002252839	0.05205508	-0.05319014	0.0271314	0.03572607	-0.0565649779812	0.232738784825
"ZNF782"	158431	0.04800677	-0.02347239	0.120808797	-0.006480721	-0.176129946	-0.136269479	-0.0496172472967	0.0711390980434
"ZNF783"	100289678	-0.12339769	0.01783495	0.07350677	0.25468921	0.11904373	0.08478723	0.0814144166585	0.163204077632
"ZNF784"	147808	-0.07320729	-0.11620133	0.02456936	-0.16647323	-0.10993949	-0.08217972	-0.576104210305	-0.676615488526
"ZNF785"	146540	-0.1754772	-0.344916	-0.23660749	-0.18647798	-0.08371765	-0.31319882	0.166982507651	0.00148403626473
"ZNF786"	136051	-0.05978366	0.03623784	-0.26031913	-0.18498787	-0.07321487	-0.11967666	0.0708025605202	0.182987482782
"ZNF787"	126208	-0.07023917	-0.01850382	-0.07843528	0.06197565	-0.05210652	0.12900361	-0.141842687361	-0.408806619588
"ZNF789"	285989	-0.07403787	0.23622605	-0.1540528	-0.3838792	-0.0155357	-0.3422038	0.308333834512	0.0461333502923
"ZNF79"	7633	-0.1717963	-0.3742255	0.0971689413	0.0001432978	0.1078523736	-0.0700955177	-0.117684596138	0.0781738463954
"ZNF790"	388536	-0.13707079	0.03137722	0.309669647	-0.002503941	-0.110958126	0.072423172	0.113290667106	-0.0702117634712
"ZNF791"	163049	-0.16938728	-0.04847877	-0.02575758	-0.29940057	-0.14244397	-0.07150911	0.321954289418	0.292987276388
"ZNF792"	126375	-0.04160593	0.03459769	-0.09155227	0.04341273	-0.10114682	-0.28476441	-0.112322933657	0.117094750552
"ZNF793"	390927	-0.2480159	-0.1841279	-0.42978791	0.02009967	0.03270145	-0.14212568	-0.241215423024	-0.380043317951
"ZNF799"	90576	0.16023829	0.01642578	-0.16928159	-0.18259788	-0.08765494	-0.01721991	0.230262339688	0.157575130989
"ZNF8"	7554	-0.1316008	-0.4849711	0.04462073	0.21308118	0.18464264	0.29381865	-0.315394096908	-0.591817264363
"ZNF80"	7634	-0.1631058	0.07125956	0.08189393	-0.020827664	0.008852017	-0.026568077	-0.270729345913	-0.539264077274
"ZNF800"	168850	0.06021195	0.03085125	0.18086537	-0.20532412	0.06306286	0.12468135	-0.217194430227	-0.406440648782
"ZNF804A"	91752	0.1297013	0.2795902	-0.22922838	0.05661768	0.11250922	-0.03029807	0.116437263804	-0.161471459097
"ZNF804B"	219578	0.1274595	0.1400526	0.1236827	0.2131509	-0.0587976	0.1455987	0.205733812298	0.808161866196
"ZNF805"	390980	0.15101041	0.09005402	0.001512282	0.391397281	0.15809918	0.107333716	-0.0980496318866	0.329605688233
"ZNF808"	388558	0.07778744	-0.11530082	0.007883293	-0.116932338	0.105816268	-0.104142532	-0.479381215892	-0.673269571556
"ZNF81"	347344	0.05209116	0.05800938	0.06507469	0.2882909	0.22764972	0.20224228	0.155266881053	-0.361166844362
"ZNF813"	126017	-0.03104423	0.14563261	-0.04061513	-0.09302134	0.02530191	-0.05908071	0.265833207622	0.429014568552
"ZNF814"	730051	0.2495199	-0.1561781	0.3175838	0.1166414	0.1642617	0.2526735	-0.387771937227	-0.0720593254003
"ZNF816"	125893	-0.1138284	-0.5008379	-0.04856559	-0.03737447	0.12919084	0.09948455	-0.163768858831	-0.0414421534221
